87;229;128;149;land;false;forest;1
88;93;216;201;land;true;forest;1
89;156;210;244;land;false;forest;1
90;209;204;232;land;false;forest;1
91;158;254;112;land;false;forest;1
92;151;241;140;land;false;forest;1
93;226;209;238;land;false;forest;1
94;141;229;170;land;false;forest;1
95;252;248;26;land;true;forest;1
96;104;206;237;land;false;forest;1
97;122;250;200;land;false;forest;1
98;183;122;252;land;false;forest;1
99;208;207;253;land;false;forest;1
100;167;236;218;land;false;forest;1
101;238;252;181;land;true;forest;1
102;216;223;225;land;false;forest;1
103;228;208;235;land;false;forest;1
104;191;173;244;land;false;forest;1
105;251;247;178;land;false;forest;1
106;163;156;216;land;false;forest;1
107;154;134;248;land;false;forest;1
108;173;204;137;land;false;forest;1
109;136;224;243;land;false;forest;1
110;229;71;205;land;false;forest;1
111;210;217;104;land;false;forest;1
112;253;85;229;land;false;forest;1
113;242;97;214;land;false;forest;1
114;233;205;208;land;false;forest;1
115;243;213;71;land;false;forest;1
116;178;196;156;land;false;forest;1
117;168;112;228;land;false;forest;1
118;49;214;243;land;false;forest;1
119;253;167;184;land;false;forest;1
120;149;150;245;land;false;forest;1
121;244;93;245;land;false;forest;1
122;233;37;234;land;false;forest;1
123;161;206;199;land;false;forest;1
124;173;136;245;land;false;forest;1
125;223;248;138;land;false;forest;1
126;95;192;216;land;false;forest;1
127;228;151;171;land;false;forest;1
128;202;198;125;land;false;forest;1
129;216;67;230;land;false;forest;1
130;235;73;200;land;false;forest;1
131;187;168;220;land;false;forest;1
132;253;168;145;land;false;forest;1
133;230;241;214;land;false;forest;1
134;240;203;214;land;false;forest;1
135;152;180;254;land;false;forest;1
136;63;236;219;land;false;forest;1
137;161;200;204;land;true;forest;1
138;174;232;194;land;false;forest;1
139;243;216;107;land;false;forest;1
140;217;87;246;land;true;forest;1
141;227;142;219;land;false;forest;1
142;195;210;127;land;false;forest;1
143;162;204;237;land;false;forest;1
144;76;240;205;land;false;forest;1
145;72;243;216;land;false;forest;1
146;240;249;81;land;false;forest;1
147;205;242;106;land;false;forest;1
148;216;169;124;land;false;forest;1
149;144;248;182;land;true;forest;1
150;239;134;202;land;false;forest;1
151;236;240;48;land;false;forest;1
152;190;241;72;land;false;forest;1
153;244;240;17;land;false;forest;1
154;217;215;246;land;false;forest;1
155;241;187;218;land;false;forest;1
156;183;226;211;land;false;forest;1
157;216;153;231;land;false;forest;1
158;233;241;187;land;false;forest;1
159;117;245;176;land;false;forest;1
160;147;212;159;land;false;forest;1
161;167;108;254;land;false;forest;1
162;154;159;253;land;false;forest;1
163;114;232;183;land;true;forest;1
164;187;228;246;land;false;forest;1
165;185;238;148;land;false;forest;1
166;119;173;238;land;false;forest;1
167;233;224;131;land;true;urban;1
168;163;197;244;land;false;forest;1
169;171;245;201;land;false;forest;1
170;243;250;33;land;false;forest;1
171;244;88;223;land;false;forest;1
172;246;154;199;land;false;forest;1
173;221;130;159;land;false;forest;1
174;206;210;249;land;false;forest;1
175;175;221;182;land;false;forest;1
176;228;214;119;land;false;forest;1
177;234;250;96;land;false;forest;1
178;171;206;200;land;false;forest;1
179;223;202;237;land;false;forest;1
180;176;174;202;land;false;forest;1
181;205;168;190;land;false;forest;1
182;209;155;152;land;false;forest;1
183;224;118;188;land;false;forest;1
184;126;132;245;land;false;forest;1
185;231;240;197;land;false;forest;1
186;243;117;160;land;false;forest;1
187;238;127;241;land;false;forest;1
188;159;127;217;land;false;forest;1
189;59;252;200;land;false;forest;1
190;123;199;187;land;false;forest;1
191;187;253;152;land;false;forest;1
192;148;111;242;land;false;forest;1
193;143;177;197;land;true;forest;1
194;225;98;186;land;false;forest;1
195;153;243;175;land;false;forest;1
196;247;132;216;land;false;forest;1
197;163;207;228;land;false;forest;1
198;138;185;222;land;false;forest;1
199;250;184;69;land;false;forest;1
200;178;210;211;land;false;forest;1
201;34;253;251;land;false;forest;1
202;227;252;73;land;false;forest;1
203;182;205;139;land;false;forest;1
204;246;161;209;land;false;forest;1
205;222;204;193;land;false;forest;1
206;226;109;184;land;false;forest;1
207;253;83;254;land;false;forest;1
208;211;220;129;land;false;forest;1
209;171;240;137;land;false;forest;1
210;127;238;166;land;false;forest;1
211;234;176;124;land;false;forest;1
212;226;130;239;land;false;forest;1
213;109;188;238;land;false;forest;1
214;230;75;215;land;false;forest;1
215;160;191;159;land;false;forest;1
216;213;52;249;land;false;forest;1
217;122;239;170;land;true;forest;1
218;55;214;245;land;false;forest;1
219;103;191;237;land;false;forest;1
220;226;95;242;land;false;forest;1
221;251;195;130;land;false;forest;1
222;239;187;90;land;false;forest;1
223;160;175;168;land;false;forest;1
224;192;170;229;land;false;forest;1
225;252;253;170;land;false;forest;1
226;228;176;134;land;false;forest;1
227;197;180;212;land;true;forest;1
228;208;150;217;land;false;forest;1
229;155;162;237;land;true;forest;1
230;195;159;250;land;false;forest;1
231;226;42;244;land;false;forest;1
232;78;191;250;land;false;forest;1
233;203;249;207;land;false;forest;1
234;101;216;218;land;false;forest;1
235;247;238;154;land;false;forest;1
236;86;215;251;land;false;forest;1
237;208;123;174;land;false;forest;1
238;228;152;154;land;false;forest;1
239;126;183;231;land;false;forest;1
240;189;251;108;land;false;forest;1
241;142;188;186;land;false;forest;1
242;238;115;167;land;false;forest;1
243;167;235;178;land;false;forest;1
244;144;191;206;land;false;forest;1
245;134;202;253;land;true;forest;1
246;213;218;212;land;true;forest;1
247;223;128;223;land;false;forest;1
248;224;168;124;land;false;forest;1
249;248;238;165;land;false;forest;1
250;211;249;229;land;false;forest;1
251;137;198;181;land;false;forest;1
252;208;164;144;land;false;forest;1
253;246;63;247;land;false;forest;1
254;223;128;218;land;false;forest;1
255;216;152;154;land;false;forest;1
256;161;238;152;land;false;forest;1
257;126;229;167;land;false;forest;1
258;121;181;225;land;false;forest;1
259;230;137;216;land;false;forest;1
260;177;239;138;land;false;forest;1
261;200;210;186;land;false;forest;1
262;241;171;192;land;false;forest;1
263;169;213;150;land;false;forest;1
264;190;218;248;land;false;forest;1
265;220;198;240;land;false;forest;1
266;108;237;236;land;false;forest;1
267;159;246;152;land;false;forest;1
268;170;90;252;land;false;forest;1
269;247;250;109;land;true;forest;1
270;139;250;116;land;true;forest;1
271;157;222;237;land;true;forest;1
272;197;234;216;land;false;forest;1
273;100;226;228;land;false;forest;1
274;244;216;127;land;false;forest;1
275;148;245;219;land;false;forest;1
276;254;233;253;land;false;forest;1
277;211;252;130;land;false;forest;1
278;207;166;214;land;false;forest;1
279;214;232;252;land;true;forest;1
280;172;93;254;land;false;forest;1
281;217;225;235;land;false;forest;1
282;200;244;77;land;false;forest;1
283;71;247;210;land;false;forest;1
284;210;154;140;land;true;forest;1
285;151;193;235;land;false;forest;1
286;162;226;227;land;false;forest;1
287;109;230;185;land;true;forest;1
288;168;110;244;land;false;forest;1
289;225;168;169;land;false;forest;1
290;242;68;251;land;false;forest;1
291;220;126;194;land;false;forest;1
292;227;145;241;land;false;forest;1
293;250;208;86;land;false;forest;1
294;114;170;237;land;false;forest;1
295;128;203;174;land;false;forest;1
296;158;249;222;land;false;forest;1
297;177;169;251;land;false;forest;1
298;198;129;220;land;false;forest;1
299;187;209;116;land;false;forest;1
300;80;254;190;land;false;forest;1
301;195;229;245;land;false;forest;1
302;209;210;210;land;false;forest;1
303;229;206;174;land;false;forest;1
304;170;120;239;land;false;forest;1
305;138;212;245;land;false;forest;1
306;179;222;175;land;false;forest;1
307;150;198;199;land;false;forest;1
308;157;202;168;land;false;forest;1
309;168;239;182;land;false;forest;1
310;116;237;224;land;false;forest;1
311;234;177;111;land;false;forest;1
312;179;239;173;land;false;forest;1
313;170;88;247;land;false;forest;1
314;202;242;157;land;false;forest;1
315;170;141;239;land;false;forest;1
316;225;226;192;land;false;forest;1
317;145;252;205;land;false;forest;1
318;74;198;245;land;false;forest;1
319;223;247;244;land;true;forest;1
320;172;215;241;land;false;forest;1
321;245;245;115;land;false;forest;1
322;160;250;254;land;false;forest;1
323;189;251;147;land;false;forest;1
324;249;172;236;land;false;forest;1
325;127;187;231;land;false;forest;1
326;168;238;164;land;false;forest;1
327;230;168;218;land;false;forest;1
328;143;229;254;land;false;forest;1
329;231;127;211;land;false;forest;1
330;190;101;218;land;false;forest;1
331;240;141;181;land;false;forest;1
332;172;228;208;land;false;forest;1
333;101;202;212;land;false;forest;1
334;230;248;247;land;false;forest;1
335;181;244;234;land;false;forest;1
336;134;240;201;land;false;forest;1
337;138;197;187;land;false;forest;1
338;208;98;248;land;false;forest;1
339;29;245;233;land;false;forest;1
340;249;26;236;land;false;forest;1
341;151;236;156;land;false;forest;1
342;226;193;87;land;true;forest;1
343;119;232;186;land;false;forest;1
344;128;254;133;land;false;forest;1
345;243;121;155;land;false;forest;1
346;189;166;227;land;false;forest;1
347;227;172;189;land;false;forest;1
348;233;200;148;land;true;forest;1
349;190;234;206;land;false;forest;1
350;173;78;251;land;false;forest;1
351;227;167;147;land;false;forest;1
352;212;130;230;land;false;forest;1
353;84;234;210;land;false;forest;1
354;254;213;173;land;false;forest;1
355;111;227;207;land;false;forest;1
356;157;151;251;land;false;forest;1
357;251;11;248;land;false;forest;1
358;153;211;230;land;false;forest;1
359;233;118;156;land;false;forest;1
360;226;201;238;land;false;forest;1
361;186;228;233;land;false;forest;1
362;212;234;219;land;false;forest;1
363;243;247;137;land;true;forest;1
364;137;224;166;land;false;forest;1
365;100;254;193;land;false;forest;1
366;171;146;238;land;false;forest;1
367;131;209;189;land;false;forest;1
368;165;235;237;land;false;forest;1
369;131;235;161;land;true;forest;1
370;215;250;177;land;false;forest;1
371;216;98;209;land;false;forest;1
372;239;235;222;land;true;forest;1
373;205;220;191;land;false;forest;1
374;236;251;213;land;true;forest;1
375;223;121;172;land;false;forest;1
376;217;168;199;land;false;forest;1
377;101;199;212;land;false;forest;1
378;239;206;223;land;false;forest;1
379;60;214;237;land;false;forest;1
380;171;215;181;land;false;forest;1
381;181;129;210;land;false;forest;1
382;200;116;202;land;false;forest;1
383;240;179;163;land;false;forest;1
384;224;232;143;land;false;forest;1
385;75;213;253;land;false;forest;1
386;173;231;241;land;false;forest;1
387;181;201;218;land;false;forest;1
388;224;204;140;land;false;forest;1
389;200;151;191;land;false;forest;1
390;197;247;73;land;false;forest;1
391;152;251;241;land;false;forest;1
392;173;211;150;land;false;forest;1
393;232;194;128;land;false;forest;1
394;143;221;224;land;false;forest;1
395;136;247;203;land;false;forest;1
396;215;250;156;land;true;forest;1
397;243;152;222;land;false;forest;1
398;94;207;213;land;false;forest;1
399;227;179;126;land;false;forest;1
400;219;250;254;land;false;forest;1
401;229;171;172;land;false;forest;1
402;102;241;171;land;false;forest;1
403;190;232;218;land;false;forest;1
404;197;164;177;land;true;forest;1
405;199;254;244;land;false;forest;1
406;124;248;156;land;false;forest;1
407;114;178;251;land;false;forest;1
408;139;137;228;land;false;forest;1
409;208;93;245;land;true;forest;1
410;244;164;168;land;false;forest;1
411;246;129;228;land;false;forest;1
412;242;44;245;land;false;forest;1
413;167;241;123;land;false;forest;1
414;204;102;248;land;false;forest;1
415;229;177;174;land;false;forest;1
416;123;253;197;land;false;forest;1
417;186;176;166;land;false;forest;1
418;222;163;125;land;true;urban;1
419;111;187;205;land;false;forest;1
420;187;236;133;land;false;forest;1
421;246;137;222;land;false;forest;1
422;178;206;160;land;false;forest;1
423;234;175;174;land;false;forest;1
424;108;150;253;land;false;forest;1
425;238;112;226;land;false;forest;1
426;150;190;200;land;false;forest;1
427;204;202;159;land;false;forest;1
428;167;159;254;land;false;forest;1
429;156;161;203;land;false;forest;1
430;151;155;241;land;false;forest;1
431;159;252;239;land;false;forest;1
432;240;242;191;land;false;forest;1
433;161;242;186;land;false;forest;1
434;241;254;10;land;false;forest;1
435;199;208;228;land;false;forest;1
436;200;115;244;land;false;forest;1
437;206;200;183;land;true;forest;1
438;240;251;177;land;false;forest;1
439;233;205;249;land;false;forest;1
440;243;229;235;land;false;forest;1
441;196;149;231;land;false;forest;1
442;109;203;212;land;true;forest;1
443;246;45;241;land;false;forest;1
444;235;95;230;land;false;forest;1
445;207;247;213;land;false;forest;1
446;113;249;214;land;false;forest;1
447;177;251;100;land;false;forest;1
448;104;215;254;land;false;forest;1
449;135;220;180;land;false;forest;1
450;247;107;216;land;false;forest;1
451;133;236;183;land;false;forest;1
452;85;208;251;land;false;forest;1
453;230;247;138;land;true;forest;1
454;199;228;125;land;false;forest;1
455;229;231;104;land;true;forest;1
456;121;243;176;land;false;forest;1
457;168;242;119;land;false;forest;1
458;221;233;48;land;true;forest;1
459;162;215;176;land;false;forest;1
460;212;157;172;land;false;forest;1
461;236;59;247;land;false;forest;1
462;155;215;225;land;true;forest;1
463;233;177;226;land;false;forest;1
464;187;198;120;land;false;forest;1
465;230;45;226;land;false;forest;1
466;176;189;203;land;false;forest;1
467;166;208;175;land;false;forest;1
468;223;231;182;land;false;forest;1
469;184;222;132;land;false;forest;1
470;244;162;107;land;true;forest;1
471;215;134;237;land;false;forest;1
472;115;222;239;land;false;forest;1
473;167;193;236;land;false;forest;1
474;247;215;215;land;false;forest;1
475;188;196;231;land;false;forest;1
476;197;142;205;land;false;forest;1
477;132;187;240;land;true;forest;1
478;219;205;178;land;false;forest;1
479;144;209;150;land;false;forest;1
480;138;194;186;land;false;forest;1
481;208;229;205;land;true;forest;1
482;186;230;89;land;false;forest;1
483;170;233;144;land;false;forest;1
484;168;209;253;land;false;forest;1
485;232;194;240;land;true;forest;1
486;180;207;212;land;false;forest;1
487;142;237;122;land;false;forest;1
488;219;90;218;land;false;forest;1
489;244;251;110;land;false;forest;1
490;222;226;151;land;false;forest;1
491;232;132;169;land;false;forest;1
492;76;224;247;land;false;forest;1
493;164;229;136;land;true;forest;1
494;201;202;116;land;false;forest;1
495;233;184;106;land;false;forest;1
496;182;213;150;land;true;forest;1
497;135;191;184;land;false;forest;1
498;212;230;240;land;false;forest;1
499;219;225;147;land;true;forest;1
500;220;187;232;land;false;forest;1
501;191;155;235;land;false;forest;1
502;242;159;116;land;false;forest;1
503;197;237;89;land;false;forest;1
504;141;177;200;land;false;forest;1
505;180;249;173;land;false;forest;1
506;197;239;172;land;false;forest;1
507;227;223;106;land;false;forest;1
508;201;246;196;land;false;forest;1
509;242;203;56;land;false;forest;1
510;209;69;254;land;false;forest;1
511;132;211;189;land;false;forest;1
512;162;134;237;land;false;forest;1
513;236;136;136;land;false;forest;1
514;199;187;125;land;false;forest;1
515;217;253;76;land;false;forest;1
516;154;214;242;land;false;forest;1
517;245;206;73;land;false;forest;1
518;41;244;225;land;false;forest;1
519;176;167;162;land;false;forest;1
520;219;225;71;land;false;forest;1
521;217;214;242;land;false;forest;1
522;215;167;189;land;false;forest;1
523;154;184;181;land;false;forest;1
524;244;252;243;land;false;forest;1
525;118;159;238;land;false;forest;1
526;186;254;78;land;false;forest;1
527;249;244;23;land;false;forest;1
528;157;180;200;land;true;forest;1
529;98;244;203;land;false;forest;1
530;215;158;142;land;false;forest;1
531;142;154;229;land;false;forest;1
532;64;241;197;land;false;forest;1
533;121;233;226;land;false;forest;1
534;213;96;196;land;false;forest;1
535;70;254;187;land;false;forest;1
536;214;222;175;land;false;forest;1
537;234;193;195;land;false;forest;1
538;253;94;238;land;false;forest;1
539;190;158;159;land;false;forest;1
540;131;238;166;land;false;forest;1
541;224;72;249;land;false;forest;1
542;164;215;208;land;false;forest;1
543;201;163;187;land;true;forest;1
544;241;217;112;land;false;forest;1
545;109;246;154;land;false;forest;1
546;199;92;215;land;false;forest;1
547;56;212;239;land;false;forest;1
548;135;198;233;land;false;forest;1
549;230;85;224;land;true;forest;1
550;179;221;173;land;false;forest;1
551;107;243;238;land;false;forest;1
552;169;218;234;land;false;forest;1
553;233;195;216;land;false;forest;1
554;76;235;224;land;false;forest;1
555;157;197;188;land;false;forest;1
556;229;216;124;land;false;forest;1
557;239;186;111;land;false;forest;1
558;235;246;166;land;false;forest;1
559;196;218;195;land;false;forest;1
560;111;175;236;land;false;forest;1
561;232;233;89;land;false;forest;1
562;247;179;132;land;false;forest;1
563;188;171;164;land;false;forest;1
564;225;156;174;land;false;forest;1
565;230;146;241;land;false;forest;1
566;241;237;176;land;false;forest;1
567;203;192;119;land;false;forest;1
568;238;133;168;land;false;forest;1
569;178;204;123;land;false;forest;1
570;239;203;117;land;false;forest;1
571;141;233;243;land;false;forest;1
572;128;160;221;land;false;forest;1
573;232;170;234;land;false;forest;1
574;239;107;235;land;false;forest;1
575;249;212;160;land;false;forest;1
576;244;223;208;land;true;forest;1
577;148;220;222;land;false;forest;1
578;78;248;229;land;false;forest;1
579;93;224;227;land;false;forest;1
580;252;89;222;land;false;forest;1
581;226;179;116;land;true;forest;1
582;122;215;166;land;false;forest;1
583;224;227;138;land;false;forest;1
584;234;59;246;land;false;forest;1
585;162;173;238;land;false;forest;1
586;203;230;252;land;false;forest;1
587;251;44;219;land;true;forest;1
588;135;208;236;land;false;forest;1
589;184;203;201;land;false;forest;1
590;184;193;228;land;false;forest;1
591;187;137;179;land;false;forest;1
592;180;117;212;land;false;forest;1
593;199;220;130;land;false;forest;1
594;236;126;172;land;false;forest;1
595;131;157;213;land;false;forest;1
596;208;213;115;land;true;forest;1
597;252;156;236;land;false;forest;1
598;200;149;246;land;false;forest;1
599;167;181;232;land;false;forest;1
600;135;249;168;land;false;forest;1
601;249;184;140;land;false;forest;1
602;238;235;149;land;false;forest;1
603;73;238;250;land;false;forest;1
604;227;116;244;land;false;forest;1
605;160;194;227;land;false;forest;1
606;248;66;217;land;false;forest;1
607;225;163;232;land;false;forest;1
608;190;175;205;land;false;forest;1
609;147;169;211;land;false;forest;1
610;245;152;154;land;false;forest;1
611;135;251;127;land;false;forest;1
612;211;161;176;land;false;forest;1
613;170;109;228;land;false;forest;1
614;244;147;176;land;false;forest;1
615;137;252;210;land;false;forest;1
616;213;218;109;land;false;forest;1
617;208;172;224;land;false;forest;1
618;84;229;250;land;false;forest;1
619;156;246;144;land;false;forest;1
620;225;235;198;land;false;forest;1
621;182;103;230;land;false;forest;1
622;243;251;238;land;false;forest;1
623;183;234;138;land;false;forest;1
624;204;244;154;land;false;forest;1
625;142;165;196;land;false;forest;1
626;229;109;186;land;false;forest;1
627;235;211;110;land;false;forest;1
628;181;221;113;land;false;forest;1
629;217;237;103;land;false;forest;1
630;240;236;167;land;false;forest;1
631;192;200;178;land;true;forest;1
632;158;144;224;land;false;forest;1
633;148;219;142;land;false;forest;1
634;196;243;200;land;false;forest;1
635;169;148;204;land;false;forest;1
636;234;237;250;land;false;forest;1
637;81;224;236;land;false;forest;1
638;154;208;195;land;false;forest;1
639;219;226;110;land;false;forest;1
640;183;178;207;land;false;forest;1
641;194;185;192;land;false;forest;1
642;245;234;95;land;false;forest;1
643;219;223;93;land;true;forest;1
644;242;232;154;land;false;forest;1
645;242;215;70;land;false;forest;1
646;223;251;65;land;false;forest;1
647;209;225;137;land;false;forest;1
648;147;240;193;land;false;forest;1
649;241;200;222;land;false;forest;1
650;247;165;250;land;true;forest;1
651;190;206;152;land;false;forest;1
652;59;226;239;land;false;forest;1
653;235;186;189;land;false;forest;1
654;138;193;171;land;false;forest;1
655;36;247;223;land;false;forest;1
656;190;237;135;land;false;forest;1
657;180;117;254;land;false;forest;1
658;235;220;156;land;false;forest;1
659;244;59;216;land;false;forest;1
660;222;146;167;land;false;forest;1
661;203;216;223;land;false;forest;1
662;133;186;193;land;false;forest;1
663;140;194;169;land;false;forest;1
664;187;186;146;land;true;forest;1
665;109;192;241;land;true;forest;1
666;246;251;221;land;false;forest;1
667;142;184;216;land;false;forest;1
668;245;181;184;land;false;forest;1
669;64;217;223;land;false;forest;1
670;247;175;168;land;false;forest;1
671;189;121;241;land;false;forest;1
672;207;217;200;land;false;forest;1
673;76;230;220;land;false;forest;1
674;19;249;236;land;false;forest;1
675;183;236;138;land;false;forest;1
676;253;93;198;land;false;forest;1
677;206;118;182;land;false;forest;1
678;46;217;254;land;false;forest;1
679;211;144;177;land;false;forest;1
680;213;190;248;land;true;forest;1
681;244;214;149;land;false;forest;1
682;249;65;207;land;false;forest;1
683;82;249;171;land;true;forest;1
684;155;254;250;land;false;forest;1
685;141;219;224;land;false;forest;1
686;219;150;138;land;false;forest;1
687;169;227;239;land;false;forest;1
688;247;79;212;land;false;forest;1
689;227;235;137;land;false;forest;1
690;136;211;226;land;false;forest;1
691;142;176;210;land;false;forest;1
692;195;226;85;land;false;forest;1
693;243;180;194;land;false;forest;1
694;237;239;39;land;false;forest;1
695;177;196;253;land;false;forest;1
696;250;144;244;land;false;forest;1
697;246;185;211;land;false;forest;1
698;200;219;217;land;false;forest;1
699;181;204;187;land;false;forest;1
700;248;142;129;land;false;forest;1
701;193;212;146;land;false;forest;1
702;174;189;140;land;false;forest;1
703;172;184;194;land;false;forest;1
704;236;215;143;land;false;forest;1
705;71;217;221;land;false;forest;1
706;184;201;181;land;false;forest;1
707;190;212;245;land;false;forest;1
708;204;233;163;land;false;forest;1
709;225;138;190;land;true;forest;1
710;240;251;149;land;false;forest;1
711;152;201;232;land;false;forest;1
712;163;203;135;land;false;forest;1
713;228;163;142;land;false;forest;1
714;198;229;100;land;false;forest;1
715;226;182;102;land;false;forest;1
716;244;240;239;land;false;forest;1
717;189;146;173;land;false;forest;1
718;218;206;133;land;false;forest;1
719;128;199;183;land;false;forest;1
720;87;247;208;land;false;forest;1
721;124;242;158;land;false;forest;1
722;135;201;253;land;false;forest;1
723;147;236;254;land;false;forest;1
724;150;165;247;land;false;forest;1
725;221;73;210;land;false;forest;1
726;177;139;233;land;false;forest;1
727;118;244;241;land;false;forest;1
728;244;120;182;land;false;forest;1
729;141;217;228;land;false;forest;1
730;236;98;170;land;true;forest;1
731;167;240;238;land;false;forest;1
732;242;233;76;land;false;forest;1
733;243;252;15;land;true;forest;1
734;222;145;151;land;false;forest;1
735;191;218;141;land;false;forest;1
736;228;116;192;land;false;forest;1
737;216;238;135;land;false;forest;1
738;107;173;233;land;true;forest;1
739;238;235;215;land;false;forest;1
740;116;175;216;land;false;forest;1
741;244;164;188;land;false;forest;1
742;253;214;124;land;false;forest;1
743;243;136;176;land;false;forest;1
744;234;223;56;land;false;forest;1
745;139;237;136;land;false;forest;1
746;92;230;184;land;false;forest;1
747;246;254;151;land;false;forest;1
748;122;143;237;land;false;forest;1
749;248;165;171;land;false;forest;1
750;220;124;246;land;false;forest;1
751;137;230;251;land;false;forest;1
752;254;173;237;land;false;forest;1
753;185;207;207;land;false;forest;1
754;225;249;196;land;false;forest;1
755;228;100;180;land;false;forest;1
756;201;210;140;land;false;forest;1
757;239;237;197;land;false;forest;1
758;231;174;236;land;false;forest;1
759;183;254;107;land;false;forest;1
760;194;207;148;land;true;forest;1
761;110;181;233;land;false;forest;1
762;111;184;234;land;false;forest;1
763;115;213;177;land;false;forest;1
764;213;245;228;land;false;forest;1
765;188;251;219;land;true;forest;1
766;173;127;213;land;true;forest;1
767;253;79;236;land;false;forest;1
768;193;231;175;land;false;forest;1
769;212;128;197;land;false;forest;1
770;222;223;64;land;true;forest;1
771;148;240;131;land;false;forest;1
772;215;139;179;land;false;forest;1
773;189;242;94;land;false;forest;1
774;247;163;146;land;false;forest;1
775;220;200;93;land;false;forest;1
776;219;126;228;land;false;forest;1
777;196;221;136;land;false;forest;1
778;227;51;241;land;false;forest;1
779;172;206;159;land;false;forest;1
780;236;179;227;land;true;forest;1
781;84;187;233;land;true;forest;1
782;90;250;167;land;false;forest;1
783;209;189;120;land;false;forest;1
784;211;212;119;land;false;forest;1
785;54;254;218;land;false;forest;1
786;55;215;244;land;false;forest;1
787;246;239;60;land;false;forest;1
788;212;241;155;land;false;forest;1
789;149;237;154;land;false;forest;1
790;132;158;236;land;false;forest;1
791;218;98;205;land;false;forest;1
792;193;98;254;land;false;forest;1
793;172;137;195;land;false;forest;1
794;211;171;246;land;false;forest;1
795;161;243;125;land;false;forest;1
796;240;92;253;land;false;forest;1
797;192;224;238;land;false;forest;1
798;216;207;131;land;false;forest;1
799;238;186;160;land;false;forest;1
800;213;75;237;land;false;forest;1
801;223;221;58;land;true;forest;1
802;189;174;175;land;false;forest;1
803;83;243;188;land;false;forest;1
804;248;192;239;land;false;forest;1
805;221;214;169;land;false;forest;1
806;179;222;111;land;false;forest;1
807;191;211;117;land;false;forest;1
808;245;253;37;land;false;forest;1
809;231;135;143;land;true;forest;1
810;250;177;178;land;false;forest;1
811;74;200;253;land;false;forest;1
812;188;131;203;land;false;forest;1
813;241;199;166;land;false;forest;1
814;234;100;197;land;false;forest;1
815;148;199;178;land;false;forest;1
816;175;219;120;land;false;forest;1
817;146;247;124;land;false;forest;1
818;210;251;115;land;false;forest;1
819;165;249;153;land;false;forest;1
820;171;142;246;land;false;forest;1
821;190;112;223;land;false;forest;1
822;195;140;250;land;false;forest;1
